,click,banner_pos,device_type,device_conn_type,C1,C14,C15,C16,C17,C18,C19,C20,C21,site_id_enconde,site_domain_enconde,site_category_enconde,app_id_enconde,app_domain_enconde,app_category_enconde,device_id_enconde,device_ip_enconde,device_model_enconde
25275,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3760,227
25276,1,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15949,116
25277,1,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16468,395
25278,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,260,369,4,451,18,0,1905,14999,989
25279,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13729,1665
25280,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,2190,10715,227
25281,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10436,810
25282,1,0,1,0,1005,20093,300,250,2295,2,35,100081,23,204,220,4,451,18,0,1905,16585,1023
25283,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,75,227
25284,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1088,1081
25285,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12464,395
25286,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,933,1110
25287,0,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,430,14,2,1905,362,1408
25288,0,1,1,0,1005,15703,320,50,1722,0,35,-1,79,476,294,12,451,18,0,1905,14575,943
25289,0,1,1,0,1005,15701,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,4070,547
25290,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1522,1110
25291,0,1,4,2,1010,21665,320,50,2493,3,35,-1,117,294,377,5,137,18,2,794,10591,1662
25292,0,0,1,2,1005,14983,320,50,1637,0,161,100046,91,294,377,5,198,5,2,1905,3647,449
25293,0,0,1,0,1005,18993,320,50,2161,0,35,100210,157,3,10,8,451,18,0,1905,10183,547
25294,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,16180,561
25295,0,0,0,0,1002,21661,320,50,2446,3,171,100228,156,291,377,5,451,18,0,838,13577,1436
25296,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,124,23,4,451,18,0,1905,1809,989
25297,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1267,1508
25298,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2885,1110
25299,0,1,1,0,1005,19950,320,50,1800,3,167,-1,23,22,148,12,451,18,0,1905,3889,810
25300,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7354,778
25301,0,1,1,0,1005,16208,320,50,1800,3,167,100075,23,504,207,12,451,18,0,1905,3945,943
25302,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,13701,1306
25303,1,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,11927,45
25304,1,0,1,0,1005,20634,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,8734,1359
25305,0,0,1,0,1005,17239,320,50,1973,3,39,-1,23,348,217,12,451,18,0,1905,2573,1508
25306,0,0,1,0,1005,16685,320,50,1092,3,1835,100156,61,294,377,5,421,7,2,1905,12036,1286
25307,0,0,1,2,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5289,1307
25308,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,98,5,10,1517,10927,1425
25309,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11529,438
25310,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,884,1085
25311,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10,676
25312,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15092,872
25313,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13536,528
25314,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,7004,943
25315,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7075,269
25316,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,309,1325
25317,0,0,1,2,1005,18987,320,50,2158,3,291,-1,61,294,377,5,470,13,2,2844,11647,929
25318,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6704,778
25319,1,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,4913,686
25320,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9667,890
25321,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1247,227
25322,0,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,6918,806
25323,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,685,1640
25324,1,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,430,14,2,926,10825,1641
25325,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,216,18,2,2480,10042,1100
25326,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,8552,943
25327,0,0,1,0,1005,15705,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,15646,187
25328,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16412,1508
25329,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,8297,1628
25330,0,0,1,0,1005,19772,320,50,2227,0,687,100077,48,342,323,12,451,18,0,1905,1168,655
25331,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11273,1508
25332,0,0,0,0,1002,17894,320,50,2039,2,39,100079,32,450,292,5,451,18,0,1317,956,765
25333,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9605,528
25334,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,476,294,12,451,18,0,1905,9759,810
25335,0,0,1,0,1005,15708,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,6625,943
25336,0,1,1,0,1005,19772,320,50,2227,0,687,100077,48,47,17,12,451,18,0,1905,9778,545
25337,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,10981,352
25338,1,0,0,0,1002,15908,320,50,1752,3,297,100081,82,347,34,5,451,18,0,1986,3643,515
25339,1,0,0,0,1002,21401,320,50,1401,0,43,100101,94,294,377,5,342,18,0,1159,2729,1156
25340,1,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,11617,1508
25341,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,9899,352
25342,0,0,1,0,1005,16859,320,50,1887,3,39,100200,23,220,78,12,451,18,0,1905,4441,422
25343,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4913,329
25344,1,1,1,0,1005,17753,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,1837,547
25345,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,13498,1634
25346,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,437,279,4,451,18,0,1905,14663,943
25347,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8452,241
25348,1,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,2620,890
25349,1,0,1,0,1005,16615,320,50,1863,3,39,-1,23,220,78,12,451,18,0,1905,7061,696
25350,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,294,377,5,216,18,2,167,16870,1545
25351,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,77,436,4,451,18,0,1905,5577,943
25352,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,154,25,2,1905,9469,573
25353,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1071,943
25354,0,0,1,2,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10130,650
25355,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,22,148,12,451,18,0,1905,1112,722
25356,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,4166,269
25357,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,13921,1634
25358,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,6829,328
25359,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,565,272,0,451,18,0,1905,10478,543
25360,0,0,1,0,1005,20596,320,50,2161,0,35,100122,157,294,377,5,35,5,13,2027,5729,1334
25361,0,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8402,547
25362,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,9291,269
25363,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,137,26,12,451,18,0,1905,12132,717
25364,0,0,1,2,1005,15706,320,50,1722,0,35,-1,79,294,377,5,178,5,4,1428,2445,650
25365,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1872,1654
25366,0,0,1,2,1005,14985,320,50,1637,0,161,100046,91,209,307,12,451,18,0,1905,12723,650
25367,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16602,778
25368,0,1,1,0,1005,19771,320,50,2227,0,687,100079,48,206,34,12,451,18,0,1905,3197,1511
25369,1,0,1,0,1005,12000,320,50,1248,2,39,-1,13,294,377,5,475,5,2,1905,7584,1340
25370,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,35,5,13,1905,8759,269
25371,1,0,1,0,1005,19665,320,50,2253,2,303,-1,52,556,434,2,451,18,0,1905,12250,944
25372,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3800,438
25373,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,5345,943
25374,0,0,1,0,1005,17163,320,50,1955,3,163,100193,71,241,399,13,451,18,0,1905,13877,1085
25375,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,16412,1508
25376,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,7137,833
25377,0,0,1,2,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5523,210
25378,1,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,314,910
25379,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,154,25,2,1905,13969,573
25380,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,4592,547
25381,0,1,1,0,1005,20366,320,50,2333,0,39,-1,157,493,240,12,451,18,0,1905,7474,570
25382,0,0,1,0,1005,16615,320,50,1863,3,39,-1,23,220,78,12,451,18,0,1905,2497,1545
25383,1,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,96,18,2,1048,11196,1743
25384,0,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,9332,1290
25385,1,1,1,0,1005,4687,320,50,423,2,39,100148,32,493,240,12,451,18,0,1905,15120,1425
25386,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,8695,798
25387,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16271,395
25388,1,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,3679,485
25389,1,0,1,2,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1076,1764
25390,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,6087,1508
25391,1,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,2485,470
25392,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,12910,747
25393,0,1,1,0,1005,16208,320,50,1800,3,167,100075,23,22,148,12,451,18,0,1905,3923,943
25394,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5189,943
25395,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14719,1508
25396,0,0,1,0,1005,18993,320,50,2161,0,35,100161,157,294,377,5,35,5,13,1905,16209,833
25397,1,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,11722,1325
25398,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,103,378,4,451,18,0,1905,5694,989
25399,0,1,1,0,1005,19772,320,50,2227,0,687,100075,48,292,157,12,451,18,0,1905,12884,1271
25400,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,14228,943
25401,0,0,1,0,1005,16858,320,50,1887,3,39,100200,23,220,78,12,451,18,0,1905,9316,10
25402,0,0,1,0,1005,15708,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1953,221
25403,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15984,1508
25404,0,0,1,0,1005,20093,300,250,2295,2,35,100079,23,204,220,4,451,18,0,1905,4407,717
25405,0,1,1,0,1005,19772,320,50,2227,0,687,100075,48,47,17,12,451,18,0,1905,7040,452
25406,1,0,1,0,1005,17653,300,250,1994,2,39,-1,33,328,220,4,451,18,0,1905,9259,910
25407,0,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2720,1110
25408,1,1,1,0,1005,17614,320,50,1993,2,1063,-1,33,476,294,12,451,18,0,1905,14457,1210
25409,0,0,1,0,1005,6560,320,50,571,2,39,-1,32,294,377,5,430,14,2,959,10054,547
25410,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7095,1508
25411,0,0,1,0,1005,18993,320,50,2161,0,35,100148,157,352,274,12,451,18,0,1905,2987,561
25412,0,0,0,0,1002,6990,320,50,613,2,39,100233,32,255,377,5,451,18,0,1471,7339,115
25413,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7995,547
25414,0,1,1,0,1005,18993,320,50,2161,0,35,100210,157,565,272,0,451,18,0,1905,3706,686
25415,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7401,810
25416,0,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17427,874
25417,1,0,1,0,1005,15705,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10114,1683
25418,0,0,1,0,1005,15699,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,8161,778
25419,1,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7285,1634
25420,0,1,4,2,1010,21665,320,50,2493,3,35,-1,117,294,377,5,317,18,10,2325,10303,1055
25421,1,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9480,705
25422,0,0,1,0,1005,17654,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,10964,1508
25423,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,6902,1670
25424,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,294,377,5,21,10,13,1905,7626,1229
25425,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,159,32,2,1905,5868,1692
25426,0,1,1,2,1005,20596,320,50,2161,0,35,-1,157,307,452,4,451,18,0,1905,1412,989
25427,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13185,269
25428,0,0,1,0,1005,15702,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2081,943
25429,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,2511,227
25430,0,0,1,2,1005,20596,320,50,2161,0,35,100148,157,294,377,5,98,5,10,1418,6283,1654
25431,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,13566,943
25432,0,0,1,2,1005,15703,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,3242,1764
25433,0,0,1,0,1005,4687,320,50,423,2,39,100148,32,294,377,5,430,14,2,1905,10102,910
25434,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,12064,1508
25435,0,1,1,0,1005,16920,320,50,1899,0,431,100081,117,213,37,12,451,18,0,1905,13337,736
25436,0,0,1,0,1005,20751,320,50,1895,0,681,100028,101,294,377,5,35,5,13,1905,5872,833
25437,0,0,1,0,1005,20596,320,50,2161,0,35,100241,157,294,377,5,35,5,13,1905,867,329
25438,0,0,1,0,1005,16859,320,50,1887,3,39,-1,23,287,164,12,451,18,0,1905,1122,657
25439,0,1,1,0,1005,20632,320,50,2374,3,39,-1,23,493,240,12,451,18,0,1905,15985,324
25440,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,183,339,12,451,18,0,1905,4973,227
25441,0,1,1,0,1005,15707,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,7611,833
25442,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,15991,1732
25443,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,374,18,2,2537,15365,1110
25444,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,10836,910
25445,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,13174,613
25446,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,15178,1359
25447,0,0,1,0,1005,15703,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10146,603
25448,0,1,1,0,1005,17755,320,50,1991,2,39,100084,33,493,240,12,451,18,0,1905,3499,778
25449,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,11529,943
25450,1,1,1,0,1005,19950,320,50,1800,3,167,100077,23,514,375,12,451,18,0,1905,154,752
25451,0,1,1,0,1005,6616,320,50,576,2,35,100130,32,199,161,12,451,18,0,1905,11279,814
25452,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,17207,943
25453,0,0,1,0,1005,20596,320,50,2161,0,35,100034,157,294,377,5,21,10,13,1905,10703,942
25454,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5903,1683
25455,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,13192,1063
25456,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,290,5,13,1905,13698,1359
25457,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,2137,378
25458,0,0,1,0,1005,15706,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1474,1325
25459,0,1,1,0,1005,19772,320,50,2227,0,687,-1,48,292,157,12,451,18,0,1905,13614,1671
25460,0,1,1,0,1005,6616,320,50,576,2,35,-1,32,488,219,12,451,18,0,1905,16814,943
25461,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,182,5,2,1905,3477,435
25462,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,553,890
25463,0,1,4,0,1010,21665,320,50,2493,3,35,-1,117,294,377,5,374,18,2,122,4442,958
25464,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,8136,365
25465,0,0,1,2,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4278,1662
25466,0,1,1,0,1005,15706,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,14144,1178
25467,0,0,1,0,1005,6559,320,50,571,2,39,-1,32,294,377,5,430,14,2,1905,10468,99
25468,0,0,1,0,1005,15704,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1353,199
25469,0,0,1,0,1005,19743,320,50,2264,3,427,100000,61,294,377,5,479,21,2,1905,10002,351
25470,1,0,1,2,1005,20362,320,50,2333,0,39,-1,157,51,167,12,451,18,0,1905,15256,210
25471,1,1,1,0,1005,16208,320,50,1800,3,167,100079,23,514,375,12,451,18,0,1905,15929,213
25472,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,13363,1654
25473,1,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,430,14,2,205,17377,37
25474,1,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,16216,1508
25475,1,0,1,0,1005,20346,300,250,2331,2,39,-1,23,294,377,5,258,5,2,1905,6539,227
25476,0,0,1,0,1005,15706,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,9885,227
25477,0,0,0,0,1002,21682,320,50,2496,3,167,100191,23,291,377,5,451,18,0,2178,15413,397
25478,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,341,395
25479,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7192,967
25480,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7081,993
25481,1,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,5999,116
25482,0,1,1,0,1005,20005,320,50,2283,0,163,100076,95,206,34,12,451,18,0,1905,2323,810
25483,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,340,11,5,451,18,0,2680,4061,1176
25484,1,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,8095,586
25485,0,0,1,0,1005,20633,320,50,2374,3,39,-1,23,294,377,5,378,5,2,422,9675,25
25486,0,0,1,0,1005,18993,320,50,2161,0,35,-1,157,48,356,12,451,18,0,1905,6723,172
25487,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2,307
25488,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,10131,227
25489,0,0,1,0,1005,15699,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,2138,7
25490,0,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6083,547
25491,0,0,1,0,1005,15708,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,6039,199
25492,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,454,366,3,451,18,0,1905,7479,834
25493,0,1,4,0,1010,21309,320,50,2449,0,163,100105,91,294,377,5,372,18,2,1848,3588,1306
25494,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3663,1110
25495,0,1,1,0,1005,18993,320,50,2161,0,35,-1,157,503,13,3,451,18,0,1905,5955,490
25496,1,0,1,0,1005,15703,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1328,227
25497,0,0,1,0,1005,20596,320,50,2161,0,35,100212,157,294,377,5,216,18,2,426,3114,203
25498,0,0,1,0,1005,20352,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,2949,1426
25499,1,1,1,0,1005,19950,320,50,1800,3,167,100074,23,47,17,12,451,18,0,1905,16059,227
25500,0,0,0,0,1002,19665,320,50,2253,2,303,-1,52,218,462,5,451,18,0,353,11503,1310
25501,1,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7007,833
25502,1,0,1,0,1005,15705,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,3844,814
25503,0,0,1,0,1005,16615,320,50,1863,3,39,100119,23,35,192,12,451,18,0,1905,3410,227
25504,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,10410,943
25505,0,0,1,0,1005,20251,320,50,2323,0,687,100081,48,223,287,12,451,18,0,1905,8682,452
25506,0,0,1,0,1005,15702,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,16011,1110
25507,0,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7135,1359
25508,0,0,1,0,1005,15707,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,4156,399
25509,0,0,1,3,1005,17163,320,50,1955,3,163,100189,71,294,377,5,98,5,10,1636,9486,561
25510,0,1,5,0,1010,21665,320,50,2493,3,35,100233,117,294,377,5,314,18,2,2344,1723,1685
25511,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,7093,851
25512,1,1,4,0,1010,21665,320,50,2493,3,35,100048,117,294,377,5,314,18,2,1141,15475,1662
25513,1,1,1,0,1005,20359,216,36,2333,0,39,-1,157,493,240,12,451,18,0,1905,4648,181
25514,0,0,1,0,1005,20362,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15092,872
25515,0,0,1,2,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,4519,796
25516,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,15764,365
25517,0,0,1,0,1005,15707,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,12213,586
25518,1,0,1,0,1005,17653,300,250,1994,2,39,-1,33,204,220,4,451,18,0,1905,9870,547
25519,0,0,1,2,1005,20596,320,50,2161,0,35,-1,157,294,377,5,17,0,2,1905,1681,597
25520,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,540,174,12,451,18,0,1905,8189,1607
25521,0,1,1,0,1005,15706,320,50,1722,0,35,-1,79,150,75,2,451,18,0,1905,9827,227
25522,0,0,1,0,1005,17654,300,250,1994,2,39,100084,33,328,220,4,451,18,0,1905,14923,686
25523,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,15770,692
25524,0,0,1,0,1005,20366,320,50,2333,0,39,-1,157,191,382,4,451,18,0,1905,7081,993
25525,0,0,1,0,1005,19015,300,250,2162,2,39,100148,33,204,220,4,451,18,0,1905,13535,1408
25526,1,0,1,0,1005,15701,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,1195,1470
25527,0,1,1,2,1005,18993,320,50,2161,0,35,-1,157,323,8,4,451,18,0,1905,1809,989
25528,0,0,1,0,1005,15701,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,1387,603
25529,0,0,1,0,1005,20596,320,50,2161,0,35,-1,157,3,10,8,451,18,0,1905,2514,1311
25530,0,0,1,0,1005,15704,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,5613,547
25531,0,0,1,0,1005,21611,320,50,2480,3,297,100111,61,294,377,5,479,21,2,1905,3919,1063
25532,0,0,1,0,1005,15706,320,50,1722,0,35,100084,79,62,465,2,451,18,0,1905,17154,492
25533,1,0,1,0,1005,15699,320,50,1722,0,35,-1,79,62,465,2,451,18,0,1905,9924,943
25534,0,0,1,0,1005,15702,320,50,1722,0,35,100083,79,62,465,2,451,18,0,1905,10686,586
